timestamp,Portata [l/s],Pressione [bar],Potenza [kW],Cosphi
2022-07-12 14:48:22,0.0,17.11765,0.0,0.0
2022-07-12 15:03:23,0.0,17.12341,0.0,0.0
2022-07-12 15:18:23,0.0,17.10729,0.0,0.0
2022-07-12 15:33:23,0.0,17.02094,0.0,0.0
2022-07-13 14:56:37,0.0,28.56909,0.0,0.0
2022-07-13 15:11:37,0.0,28.73091,0.0,0.0
2022-07-13 15:26:37,0.0,28.76182,0.0,0.0
2022-07-13 15:41:37,0.0,28.74364,0.0,0.0
2022-07-13 15:56:37,0.0,28.67818,0.0,0.0
2022-07-13 16:11:37,0.0,28.61091,0.0,0.0
2022-07-20 08:43:42,0.0,26.89455,0.0,0.0
2022-07-20 08:58:42,0.0,26.83273,0.0,0.0
2022-07-27 11:38:03,0.0,27.98909,0.0,0.0
2022-07-27 11:53:02,0.0,28.22,0.0,0.0
2022-07-27 12:08:02,0.0,27.62727,0.0,0.0
2022-07-28 09:10:25,0.0,0.0,0.0,0.0
2022-07-28 09:25:25,0.0,0.0,0.0,0.0
2022-07-28 09:40:25,0.0,0.0,0.0,0.0
2022-07-28 14:47:03,0.0,26.98364,0.0,0.0
2022-07-28 15:02:03,0.0,27.07273,0.0,0.0
2022-07-28 15:17:03,0.0,27.08546,0.0,0.0
2022-07-28 15:32:03,0.0,26.96,0.0,0.0
2022-07-28 15:47:03,0.0,26.91637,0.0,0.0
2022-07-28 16:02:03,0.0,27.0,0.0,0.0
2022-07-28 16:17:03,0.0,26.99091,0.0,0.0
2022-07-28 16:32:03,0.0,27.02364,0.0,0.0
2022-07-29 08:09:07,0.0,26.84546,0.0,0.0
2022-07-29 08:24:07,0.0,26.86909,0.0,0.0
2022-07-29 08:39:07,0.0,26.84182,0.0,0.0
2022-07-29 08:54:07,0.0,26.86182,0.0,0.0
2022-07-29 09:09:07,0.0,26.88,0.0,0.0
2022-07-29 09:24:07,0.0,26.86909,0.0,0.0
2022-07-29 09:39:07,0.0,26.88,0.0,0.0
2022-07-29 09:54:07,0.0,26.86364,0.0,0.0
2022-07-29 10:09:07,0.0,26.85455,0.0,0.0
2022-07-29 10:33:27,0.0,26.94727,0.0,0.0
2022-07-29 10:48:27,0.0,26.84909,0.0,0.0
2022-07-29 11:03:27,0.0,26.87273,0.0,0.0
2022-07-29 11:18:27,0.0,26.82545,0.0,0.0
2022-07-29 11:33:27,0.0,26.83273,0.0,-0.0039
2022-07-29 11:48:27,0.0,26.89637,0.0,0.0325
2022-07-29 12:03:27,0.0,26.85818,0.0,0.0213
2022-07-29 12:18:27,0.0,26.88546,0.0,-0.0136
2022-07-29 12:33:27,0.0,26.86,0.0,0.1548
2022-07-29 12:48:27,0.00454,27.74546,0.0,0.0517
2022-07-29 13:03:27,0.0,27.29091,0.0,0.032
2022-07-29 13:18:27,0.0,27.85637,0.0,0.0108
2022-07-29 13:33:27,0.00227,27.90182,0.0,0.011
2022-07-29 13:48:27,0.0,27.75637,0.0,0.0377
2022-07-29 14:03:27,0.0,26.68364,0.0,0.0168
2022-07-29 14:18:27,0.0,26.71455,0.0,0.0076
2022-07-29 14:33:27,0.0,26.73637,0.0,0.0792
2022-07-29 14:48:27,0.0,26.71091,0.0,0.0752
2022-07-29 15:03:27,2.86e-06,26.73818,0.0,0.0046
2022-07-29 15:18:27,0.0,26.79273,0.0,-0.012
2022-07-29 15:33:27,0.0,26.76546,0.0,0.1163
2022-07-29 15:48:27,0.0,26.75273,0.0,0.0444
2022-07-29 16:03:27,0.0,26.73455,0.0,0.0248
2022-07-29 16:18:27,0.00454,26.75091,0.0,0.0226
2022-07-29 16:33:27,0.0,26.81455,0.0,0.1906
2022-07-29 16:48:27,0.00909,26.82364,0.0,0.1141
2022-07-29 17:03:27,0.0,26.79818,0.0,0.1055
2022-07-29 17:18:27,0.00227,26.76727,0.0,0.0427
2022-07-29 17:33:27,0.0,26.81091,0.0,0.0804
2022-07-29 17:48:27,0.0,26.82364,0.0,0.0299
2022-07-29 18:03:27,0.0,26.63636,0.0,0.1225
2022-07-29 18:18:27,0.0,26.66545,0.0,0.0492
2022-07-29 18:33:27,2.86e-06,26.67636,0.0,-0.0803
2022-07-29 18:48:27,0.0,26.66909,0.0,-0.0018
2022-07-29 19:03:27,0.0114,26.66909,0.0,0.0306
2022-07-29 19:18:27,0.0,26.63273,0.0,0.0038
2022-07-29 19:33:27,0.0,26.68,0.0,0.0287
2022-07-29 19:48:27,0.0,26.66182,0.0,-0.0341
2022-07-29 20:03:27,2.86e-06,26.65455,0.0,-0.1017
2022-07-29 20:18:27,0.00454,26.60909,0.0,0.0083
2022-07-29 20:33:27,0.0,26.64364,0.0,0.0156
2022-07-29 20:48:27,2.86e-06,26.63818,0.0,0.0321
2022-07-29 21:03:27,2.86e-06,26.61636,0.0,0.0604
2022-07-29 21:18:27,0.0,26.63636,0.0,0.1246
2022-07-29 21:33:27,0.0,26.61273,0.0,0.069
2022-07-29 21:48:27,0.0,26.57818,0.0,-0.0061
2022-07-29 22:03:27,0.0,26.61455,0.0,0.0371
2022-07-29 22:18:27,0.0,26.64,0.0,0.0055
2022-07-29 22:33:27,0.0,26.61273,0.0,0.0325
2022-07-29 22:48:27,0.0,26.61455,0.0,0.004
2022-07-29 23:03:27,2.86e-06,26.66,0.0,-0.0032
2022-07-29 23:18:27,0.0,26.60909,0.0,0.0407
2022-07-29 23:33:27,0.00454,26.62364,0.0,-0.0056
2022-07-29 23:48:27,0.0,26.65636,0.0,0.0387
2022-07-30 00:03:28,0.0,26.66182,0.0,-0.0052
2022-07-30 00:18:28,0.0,26.66,0.0,0.0284
2022-07-30 00:33:27,0.0,26.65818,0.0,0.0115
2022-07-30 00:48:28,0.0,26.62545,0.0,-0.0134
2022-07-30 01:03:28,0.0,26.63455,0.0,-0.0109
2022-07-30 01:18:28,0.00227,26.60727,0.0,0.0375
2022-07-30 01:33:28,0.0,26.64182,0.0,-0.002
2022-07-30 01:48:28,0.00227,26.66,0.0,-0.0018
2022-07-30 02:03:28,0.0,26.64909,0.0,-0.0127
2022-07-30 02:18:28,0.0,26.62,0.0,0.0098
2022-07-30 02:33:28,0.0,26.61091,0.0,0.0029
2022-07-30 02:48:28,0.00227,26.63091,0.0,0.009
2022-07-30 03:03:28,2.86e-06,26.62545,0.0,-0.0031
2022-07-30 03:18:28,0.00681,26.68,0.0,0.0229
2022-07-30 03:33:28,0.0,26.62909,0.0,0.014
2022-07-30 03:48:28,0.0,26.63091,0.0,0.019
2022-07-30 04:03:28,0.0,26.67636,0.0,0.1042
2022-07-30 04:18:28,0.0,26.66909,0.0,0.1466
2022-07-30 04:33:28,0.0,26.63818,0.0,0.0143
2022-07-30 04:48:28,0.0,26.64727,0.0,-0.1427
2022-07-30 05:03:28,0.00681,26.65091,0.0,0.0185
2022-07-30 05:18:28,0.0,26.83273,0.0,0.0202
2022-07-30 05:33:28,0.00227,26.80545,0.0,0.019
2022-07-30 05:48:28,0.0,26.84364,0.0,0.0265
2022-07-30 06:03:28,0.0,26.87637,0.0,0.0382
2022-07-30 06:18:28,2.86e-06,26.84909,0.0,0.0368
2022-07-30 06:33:28,0.0,26.67273,0.0,0.0173
2022-07-30 06:48:28,0.0,26.68,0.0,0.0938
2022-07-30 07:03:28,0.0,26.62545,0.0,0.0649
2022-07-30 07:18:28,0.0114,26.62182,0.0,0.0102
2022-07-30 07:33:28,0.0,26.65091,0.0,0.0818
2022-07-30 07:48:28,2.86e-06,27.13818,0.0,-0.0155
2022-07-30 08:03:28,0.0,27.15818,0.0,0.0213
2022-07-30 08:18:28,0.00227,27.17636,0.0,0.0555
2022-07-30 08:33:28,0.0,27.14909,0.0,-0.0457
2022-07-30 08:48:28,2.86e-06,27.16909,0.0,-0.009
2022-07-30 09:03:28,0.0,27.16909,0.0,0.0048
2022-07-30 09:18:28,0.0,27.15818,0.0,0.0099
2022-07-30 09:33:28,2.86e-06,27.18364,0.0,0.0251
2022-07-30 09:48:28,0.0,27.17091,0.0,0.0248
2022-07-30 10:03:28,2.86e-06,27.19637,0.0,0.019
2022-07-30 10:18:28,0.0,27.11091,0.0,0.0241
2022-07-30 10:33:28,0.0,27.12182,0.0,0.0065
2022-07-30 10:48:28,0.0,27.13273,0.0,0.056
2022-07-30 11:03:28,0.00227,27.13818,0.0,0.0202
2022-07-30 11:18:28,0.0,27.16364,0.0,-0.0063
2022-07-30 11:33:28,0.0,27.22,0.0,-0.0066
2022-07-30 11:48:28,0.0,27.13273,0.0,0.0321
2022-07-30 12:03:28,0.0114,27.14364,0.0,0.0154
2022-07-30 12:18:28,0.0,27.12,0.0,0.019
2022-07-30 12:33:28,0.0,27.14364,0.0,-0.0921
2022-07-30 12:48:28,2.86e-06,27.12545,0.0,0.02
2022-07-30 13:03:28,0.0,27.13818,0.0,0.0197
2022-07-30 13:18:28,0.00454,27.11818,0.0,0.0393
2022-07-30 13:33:28,0.0,28.02546,0.0,0.0689
2022-07-30 13:48:28,2.86e-06,27.62,0.0,0.0272
2022-07-30 14:03:28,0.00227,28.09455,0.0,0.0051
2022-07-30 14:18:28,0.0,28.05273,0.0,0.0071
2022-07-30 14:33:29,0.0,27.64909,0.0,0.021
2022-07-30 14:48:28,0.0,26.89091,0.0,0.028
2022-07-30 15:03:28,0.0,26.98,0.0,0.0179
2022-07-30 15:18:29,0.0,27.16545,0.0,0.0492
2022-07-30 15:33:28,0.00454,27.0,0.0,0.0519
2022-07-30 15:48:29,2.86e-06,26.9,0.0,0.0152
2022-07-30 16:03:29,0.00681,26.94727,0.0,-0.001
2022-07-30 16:18:29,0.0,26.96727,0.0,0.0373
2022-07-30 16:33:29,0.0,26.90909,0.0,0.0216
2022-07-30 16:48:29,0.0,26.9,0.0,0.0137
2022-07-30 17:03:29,2.86e-06,26.92182,0.0,-0.0042
2022-07-30 17:18:29,0.00227,27.01455,0.0,0.0541
2022-07-30 17:33:29,0.0,26.95818,0.0,0.0156
2022-07-30 17:48:29,0.0,26.96,0.0,0.0387
2022-07-30 18:03:29,0.0,26.95636,0.0,-0.0211
2022-07-30 18:18:29,0.0,26.92546,0.0,0.0463
2022-07-30 18:33:29,0.0,26.96545,0.0,-0.007
2022-07-30 18:48:29,0.0,26.97091,0.0,-0.0313
2022-07-30 19:03:29,0.0,26.97273,0.0,0.0065
2022-07-30 19:18:29,0.0,26.97818,0.0,0.0167
2022-07-30 19:33:29,0.0,27.00364,0.0,0.0043
2022-07-30 19:48:29,0.0,26.96727,0.0,-0.0004
2022-07-30 20:03:29,0.00227,26.97273,0.0,-0.0162
2022-07-30 20:18:29,0.0,26.97091,0.0,0.0033
2022-07-30 20:33:29,0.0,26.96727,0.0,-0.0098
2022-07-30 20:48:29,0.0,26.89273,0.0,0.0268
2022-07-30 21:03:29,0.0,26.95636,0.0,0.0463
2022-07-30 21:18:29,0.00454,26.95636,0.0,-0.0014
2022-07-30 21:33:29,0.0,27.0,0.0,0.1566
2022-07-30 21:48:29,0.0,27.02182,0.0,0.0316
2022-07-30 22:03:29,2.86e-06,27.00546,0.0,-0.038
2022-07-30 22:18:29,0.00454,26.60364,0.0,0.0609
2022-07-30 22:33:29,0.0,26.57637,0.0,0.003
2022-07-30 22:48:29,0.0,26.52728,0.0,0.0477
2022-07-30 23:03:29,0.0,26.57091,0.0,0.0115
2022-07-30 23:18:29,0.0,26.53818,0.0,0.0122
2022-07-30 23:33:29,0.0136,26.56546,0.0,0.0373
2022-07-30 23:48:29,0.0,26.53818,0.0,-0.0245
2022-07-31 00:03:29,2.86e-06,26.53455,0.0,0.0457
2022-07-31 00:18:29,0.0,26.54182,0.0,-0.0157
2022-07-31 00:33:29,0.00681,26.55637,0.0,0.0477
2022-07-31 00:48:29,0.0,26.61455,0.0,0.0065
2022-07-31 01:03:29,0.0,26.60182,0.0,0.0155
2022-07-31 01:18:29,0.0,26.55091,0.0,-0.0148
2022-07-31 01:33:29,0.00227,26.57818,0.0,0.0
2022-07-31 01:48:29,0.0,26.6,0.0,-0.004
2022-07-31 02:03:29,0.0,26.57818,0.0,0.0006
2022-07-31 02:18:29,0.00454,26.59455,0.0,0.1823
2022-07-31 02:33:29,0.0,26.57818,0.0,0.0284
2022-07-31 02:48:29,0.00681,26.58909,0.0,0.0353
2022-07-31 03:03:29,0.0,26.56,0.0,0.0314
2022-07-31 03:18:29,0.0,26.60727,0.0,0.0913
2022-07-31 03:33:29,0.0,26.62,0.0,0.0249
2022-07-31 03:48:29,2.86e-06,26.59091,0.0,0.0673
2022-07-31 04:03:29,0.0,26.60909,0.0,0.0
2022-07-31 04:18:29,2.86e-06,26.60546,0.0,-0.0039
2022-07-31 04:33:29,0.00909,26.6,0.0,-0.0158
2022-07-31 04:48:29,0.0,26.62182,0.0,0.0071
2022-07-31 05:03:29,0.00454,26.60727,0.0,0.0032
2022-07-31 05:18:30,0.0,26.61091,0.0,0.0865
2022-07-31 05:33:30,0.0,26.60727,0.0,0.0126
2022-07-31 05:48:30,0.0,26.61455,0.0,0.0084
2022-07-31 06:03:30,0.0,26.59455,0.0,0.0207
2022-07-31 06:18:30,0.0,26.62727,0.0,-0.006
2022-07-31 06:33:30,0.0,26.61455,0.0,0.0103
2022-07-31 06:48:30,0.00227,26.61818,0.0,0.0155
2022-07-31 07:03:30,0.0,26.61818,0.0,0.0061
2022-07-31 07:18:30,0.00227,26.62727,0.0,0.0267
2022-07-31 07:33:30,0.0,26.60546,0.0,-0.0007
2022-07-31 07:48:30,0.0,26.65091,0.0,-0.0061
2022-07-31 08:03:30,0.0,26.66182,0.0,0.0476
2022-07-31 08:18:30,2.86e-06,26.66909,0.0,-0.0139
2022-07-31 08:33:30,2.86e-06,26.63091,0.0,-0.0095
2022-07-31 08:48:30,2.86e-06,26.59818,0.0,-0.0033
2022-07-31 09:03:30,0.0,26.60909,0.0,0.0491
2022-07-31 09:18:30,0.0,26.62,0.0,0.0075
2022-07-31 09:33:30,0.0114,26.63091,0.0,-0.0321
2022-07-31 09:48:30,0.0,26.64727,0.0,-0.0142
2022-07-31 10:03:30,0.0,26.64909,0.0,-0.1123
2022-07-31 10:18:30,0.0,26.71455,0.0,0.0368
2022-07-31 10:33:30,0.00227,26.68182,0.0,0.0057
2022-07-31 10:48:30,0.0,26.59636,0.0,-0.0037
2022-07-31 11:03:30,2.86e-06,26.65818,0.0,-0.0097
2022-07-31 11:18:30,2.86e-06,26.58364,0.0,-0.0007
2022-07-31 11:33:30,0.0,26.61273,0.0,0.0041
2022-07-31 11:48:30,0.0,26.58182,0.0,0.0232
2022-07-31 12:03:30,0.0,26.63273,0.0,0.0138
2022-07-31 12:18:30,2.86e-06,26.60909,0.0,-0.0123
2022-07-31 12:33:30,0.0,26.56546,0.0,0.0357
2022-07-31 12:48:30,0.00909,27.07455,0.0,0.0209
2022-07-31 13:03:30,0.0,27.11091,0.0,0.026
2022-07-31 13:18:30,0.0,27.01818,0.0,0.0463
2022-07-31 13:33:30,0.0,27.04182,0.0,0.0498
2022-07-31 13:48:30,0.0,27.12,0.0,-0.0284
2022-07-31 14:03:30,2.86e-06,27.06909,0.0,0.0239
2022-07-31 14:18:30,2.86e-06,27.61273,0.0,0.0362
2022-07-31 14:33:30,0.0,27.82909,0.0,0.0271
2022-07-31 14:48:30,0.0,28.28364,0.0,0.0288
2022-07-31 15:03:30,0.00681,27.98182,0.0,-0.0102
2022-07-31 15:18:30,0.0,27.45091,0.0,0.0166
2022-07-31 15:33:30,0.00227,26.92909,0.0,0.0013
2022-07-31 15:48:30,2.86e-06,26.94,0.0,0.0395
2022-07-31 16:03:30,0.0,26.92182,0.0,0.0184
2022-07-31 16:18:30,0.0,26.92909,0.0,0.0096
2022-07-31 16:33:30,0.0,26.94909,0.0,-0.0145
2022-07-31 16:48:30,0.00681,27.02546,0.0,-0.0021
2022-07-31 17:03:30,0.00227,26.60727,0.0,0.0163
2022-07-31 17:18:30,0.0,26.58727,0.0,-0.0062
2022-07-31 17:33:30,0.0,26.58364,0.0,0.1034
2022-07-31 17:48:30,0.00227,26.59273,0.0,-0.041
2022-07-31 18:03:30,0.0,26.57273,0.0,0.0926
2022-07-31 18:18:30,0.0,26.48909,0.0,-0.0017
2022-07-31 18:33:30,0.0,26.58,0.0,0.183
2022-07-31 18:48:30,0.0,26.60727,0.0,0.0032
2022-07-31 19:03:30,0.0,26.58909,0.0,0.0201
2022-07-31 19:18:30,0.0,26.56,0.0,0.0167
2022-07-31 19:33:30,0.0114,26.64909,0.0,0.0013
2022-07-31 19:48:30,0.0,26.54728,0.0,-0.0229
2022-07-31 20:03:30,0.00227,26.57091,0.0,0.0636
2022-07-31 20:18:30,0.00227,26.59091,0.0,0.0098
2022-07-31 20:33:30,0.0,26.75273,0.0,0.0003
2022-07-31 20:48:30,0.0,26.58182,0.0,0.0373
2022-07-31 21:03:30,0.0,26.59636,0.0,0.1299
2022-07-31 21:18:31,0.0,26.66182,0.0,0.0266
2022-07-31 21:33:31,0.0,26.61091,0.0,0.034
2022-07-31 21:48:31,0.00454,26.76909,0.0,0.0205
2022-07-31 22:03:30,0.0,26.78727,0.0,-0.0104
2022-07-31 22:18:31,0.0,26.75455,0.0,0.1346
2022-07-31 22:33:31,0.0,26.79455,0.0,0.1082
2022-07-31 22:48:31,2.86e-06,26.86364,0.0,0.0616
2022-07-31 23:03:31,0.0,26.90909,0.0,0.0157
2022-07-31 23:18:31,0.0,26.91637,0.0,0.0076
2022-07-31 23:33:31,0.0,26.90909,0.0,-0.0087
2022-07-31 23:48:31,0.0,26.93818,0.0,0.0062
2022-08-01 00:03:31,0.0,26.98182,0.0,0.0035
2022-08-01 00:18:31,0.0,26.94182,0.0,0.0282
2022-08-01 00:33:31,0.00227,26.95636,0.0,0.0574
2022-08-01 00:48:31,0.0,26.96364,0.0,-0.0031
2022-08-01 01:03:31,2.86e-06,26.95091,0.0,0.0225
2022-08-01 01:18:31,0.0,26.95091,0.0,0.0015
2022-08-01 01:33:31,0.0,26.98545,0.0,0.0124
2022-08-01 01:48:31,2.86e-06,26.99273,0.0,0.0348
2022-08-01 02:03:31,0.0,27.01818,0.0,0.0443
2022-08-01 02:18:31,0.0,27.02,0.0,-0.0192
2022-08-01 02:33:31,0.0,27.01637,0.0,-0.0038
2022-08-01 02:48:31,2.86e-06,27.01637,0.0,0.0128
2022-08-01 03:03:31,2.86e-06,26.98364,0.0,0.0013
2022-08-01 03:18:31,0.0,27.01455,0.0,0.0608
2022-08-01 03:33:31,0.0,27.03455,0.0,0.0459
2022-08-01 03:48:31,0.00454,27.01818,0.0,0.0076
2022-08-01 04:03:31,2.86e-06,27.02364,0.0,-0.0015
2022-08-01 04:18:31,0.00454,27.01273,0.0,-0.0076
2022-08-01 04:33:31,0.0,26.99818,0.0,0.0758
2022-08-01 04:48:31,0.0,27.03455,0.0,-0.0273
2022-08-01 05:03:31,0.0,27.04909,0.0,0.0601
2022-08-01 05:18:31,0.0,27.03637,0.0,0.006
2022-08-01 05:33:31,0.00454,27.06546,0.0,0.017
2022-08-01 05:48:31,0.0,27.04182,0.0,0.0264
2022-08-01 06:03:31,0.0,27.05637,0.0,0.0119
2022-08-01 06:18:31,0.0,27.06546,0.0,0.0152
2022-08-01 06:33:31,0.00454,27.02728,0.0,0.0149
2022-08-01 06:48:31,0.0,27.04546,0.0,0.0454
2022-08-01 07:03:31,0.00227,26.97455,0.0,0.0029
2022-08-01 07:18:31,0.0,27.05455,0.0,0.0209
2022-08-01 07:33:31,2.86e-06,27.02728,0.0,0.0173
2022-08-01 07:48:31,0.0,27.03091,0.0,0.105
2022-08-01 08:03:31,0.0,27.03818,0.0,0.0228
2022-08-01 08:18:31,0.0,27.04182,0.0,-0.0224
2022-08-01 08:33:31,0.0,27.05818,0.0,-0.0205
2022-08-01 08:48:31,0.00227,26.91273,0.0,0.0275
2022-08-01 09:03:31,0.0,27.03455,0.0,0.0032
2022-08-01 09:18:31,0.0,27.08909,0.0,-0.0028
2022-08-01 09:33:31,0.0,27.05637,0.0,0.0215
2022-08-01 09:48:31,0.0,27.04364,0.0,0.0131
2022-08-01 10:03:31,0.0,26.98,0.0,0.018
2022-08-01 10:18:31,0.0,27.00546,0.0,-0.0097
2022-08-01 10:33:31,0.00227,27.02909,0.0,0.0292
2022-08-01 10:48:31,0.0,27.1,0.0,0.0436
2022-08-01 11:03:31,2.86e-06,27.05273,0.0,-0.0276
2022-08-01 11:18:31,0.0,27.03818,0.0,0.0227
2022-08-01 11:33:31,2.86e-06,27.06546,0.0,0.1102
2022-08-01 11:48:31,0.0,27.03818,0.0,0.057
2022-08-01 12:03:31,0.0114,27.00364,0.0,-0.0216
2022-08-01 12:18:31,0.0,27.02909,0.0,-0.0052
2022-08-01 12:33:32,0.0,27.00182,0.0,0.0502
2022-08-01 12:48:32,0.0,27.05273,0.0,0.0142
2022-08-01 13:03:32,0.0,27.09091,0.0,-0.0008
2022-08-01 13:33:37,0.0,27.06546,0.0,-0.0477
2022-08-01 13:49:23,0.0,27.03455,0.0,-0.0135
2022-08-01 14:04:23,0.00227,27.17273,0.0,0.025
2022-08-01 14:19:23,0.0,27.68546,0.0,0.0073
2022-08-01 14:47:07,12.07993,26.84727,21.9355,0.9738
2022-08-01 15:02:07,13.44687,27.95818,24.565,0.9969
2022-08-01 15:17:07,13.24932,27.30909,22.8975,0.9973
2022-08-01 15:32:07,13.33334,27.77091,24.0815,0.9964
2022-08-01 15:47:07,13.63761,28.07091,25.406,0.997
2022-08-01 16:02:07,10.61081,27.76546,16.9625,0.9995
2022-08-01 16:17:07,25.85377,26.44364,50.4015,0.9997
2022-08-01 16:32:07,32.87693,26.45091,63.487,0.9997
2022-08-01 16:47:07,0.0,26.55818,0.0,0.0576
2022-08-01 17:02:07,39.64351,26.63455,72.668,0.9991
2022-08-01 17:17:07,37.81108,26.34546,69.8225,0.9984
2022-08-01 18:01:34,2.86e-06,26.59455,0.0,0.0133
2022-08-01 18:16:34,0.0,26.52364,0.0,0.0138
2022-08-01 18:31:34,0.0,26.52364,0.0,0.0138
2022-08-01 18:46:34,0.0,26.52364,0.0,0.0138
2022-08-01 20:58:21,0.0,26.52364,0.0,0.0
2022-08-01 21:13:21,0.0,26.52364,0.0,0.0
